date,temperature
2017-07-01,27.52928082191782
2017-07-02,26.700000000000003
2017-07-03,26.513984674329556
2017-07-04,26.217444219066987
2017-07-05,25.04861111111109
2017-07-06,24.23569518716577
2017-07-07,25.635323383084597
2017-07-08,25.258640776699046
2017-07-09,23.610208333333333
2017-07-10,24.78543897216277
2017-07-11,26.505183585313173
2017-07-12,27.8971238938053
2017-07-13,28.349551569506726
2017-07-14,27.489541284403657
2017-07-15,26.180851063829795
2017-07-16,25.52758620689654
2017-07-17,26.17346534653468
2017-07-18,26.491406250000004
2017-07-19,27.135599999999982
2017-07-20,28.395190380761516
2017-07-21,28.474291497975713
2017-07-22,27.407407407407376
2017-07-23,25.488854003139707
2017-07-24,27.248854961832087
2017-07-25,24.630879345603276
2017-07-26,22.821686746987943
2017-07-27,24.839651837524166
2017-07-28,24.21173633440514
2017-07-29,21.883137829912023
2017-07-30,21.506300813008124
2017-07-31,22.056097560975616
2017-08-01,24.213545816733063
2017-08-02,25.04028340080974
2017-08-03,25.43222003929275
2017-08-04,25.725450901803644
2017-08-05,24.934959349593512
2017-08-06,20.859229208924972
2017-08-07,22.10683890577509
2017-08-08,22.327985739750478
2017-08-09,20.90780952380951
2017-08-10,20.986746987951832
2017-08-11,22.75769230769234
2017-08-12,23.83118741058656
2017-08-13,23.637188612099656
2017-08-14,21.433727810650897
2017-08-15,23.850392464678215
2017-08-16,23.86811145510836
2017-08-17,26.46455696202533
2017-08-18,27.500706713780954
2017-08-19,26.86121673003805
2017-08-20,24.226347305389236
2017-08-21,25.171886792452845
2017-08-22,26.23900573613768
2017-08-23,25.552642276422773
2017-08-24,22.37848605577694
2017-08-25,20.694666666666684
2017-08-26,20.283536585365873
2017-08-27,19.92570850202428
2017-08-28,18.487449392712556
2017-08-29,18.514471544715445
2017-08-30,19.73559928443649
2017-08-31,22.260119047619035
2017-09-01,18.56975806451613
2017-09-02,15.022445820433456
2017-09-03,19.252640845070427
2017-09-04,19.618972332015815
2017-09-05,23.66999999999999
2017-09-06,18.230077519379858
2017-09-07,17.011147540983607
2017-09-08,16.02131474103585
2017-09-09,16.537854251012146
2017-09-10,15.004838709677422
2017-09-11,15.28882113821139
2017-09-12,18.85548780487806
2017-09-13,21.07420382165607
2017-09-14,21.84990689013036
2017-09-15,21.657142857142883
2017-09-16,21.629097605893186
2017-09-17,21.640978077571685
2017-09-18,21.6660899653979
2017-09-19,22.2952741020794
2017-09-20,22.70808080808079
2017-09-21,21.94035433070865
2017-09-22,22.07322515212983
2017-09-23,21.188971962616836
2017-09-24,21.835119047619052
2017-09-25,22.584458077709627
2017-09-26,22.657938144329894
2017-09-27,25.03018433179724
2017-09-28,23.80283018867926
2017-09-29,17.600406504065035
2017-09-30,15.560640732265446
2017-10-01,13.010714285714291
2017-10-02,13.76777777777778
2017-10-03,14.9294363256785
2017-10-04,15.01716566866266
2017-10-05,17.660931174089065
2017-10-06,20.594478527607357
2017-10-07,21.059837728194736
2017-10-08,24.837881508079025
2017-10-09,25.20456081081082
2017-10-10,24.008347245409
2017-10-11,22.788980263157892
2017-10-12,18.98336134453784
2017-10-13,16.367830882352933
2017-10-14,17.865233644859817
2017-10-15,19.76802721088436
2017-10-16,17.88065764023211
2017-10-17,9.873673469387752
2017-10-18,9.929435483870964
2017-10-19,11.673170731707327
2017-10-20,14.44121212121212
2017-10-21,14.13117408906882
2017-10-22,14.946406570841893
2017-10-23,17.487826086956517
2017-10-24,18.534648370497447
2017-10-25,13.561336515513117
2017-10-26,11.545411764705879
2017-10-27,9.958168316831678
2017-10-28,14.055284552845539
2017-10-29,15.810666666666663
2017-10-30,9.50274509803921
2017-10-31,9.642886178861787
2017-11-01,8.763547758284599
2017-11-02,14.25258964143426
2017-11-03,16.372794117647057
2017-11-04,12.489130434782611
2017-11-05,11.84714946070878
2017-11-06,17.465750915750906
2017-11-07,9.173601398601399
2017-11-08,5.957317073170734
2017-11-09,8.303534303534294
2017-11-10,6.90398322851152
2017-11-11,-0.821377672209026
2017-11-12,1.2700956937799042
2017-11-13,6.007468879668045
2017-11-14,5.4267772511848404
2017-11-15,4.977314814814812
2017-11-16,9.596559633027523
2017-11-17,6.325059665871117
2017-11-18,6.261611374407581
2017-11-19,12.873441108545032
2017-11-20,5.351904761904763
2017-11-21,7.192399049881235
2017-11-22,10.50140515222482
2017-11-23,1.4169047619047623
2017-11-24,2.1673809523809515
2017-11-25,6.441904761904762
2017-11-26,7.775603864734296
2017-11-27,5.144075829383883
2017-11-28,6.41722488038278
2017-11-29,9.001895734597158
2017-11-30,7.582657657657657
2017-12-01,8.550373134328355
2017-12-02,3.034747474747477
2017-12-03,5.728686868686866
2017-12-04,3.786382113821136
2017-12-05,9.26261859582542
2017-12-06,9.376685934489402
2017-12-07,4.433943089430896
2017-12-08,2.447070707070705
2017-12-09,0.6990922844175512
2017-12-10,0.5968045112781958
2017-12-11,3.3764344262295083
2017-12-12,4.708130081300811
2017-12-13,-2.178427419354841
2017-12-14,2.8408080808080793
2017-12-15,-1.3774774774774798
2017-12-16,-0.6788617886178852
2017-12-17,2.032032854209446
2017-12-18,6.145330739299609
2017-12-19,7.685975609756094
2017-12-20,9.36720977596741
2017-12-21,1.2095918367346945
2017-12-22,4.659877800407331
2017-12-23,12.572695035460987
2017-12-24,5.849416342412442
2017-12-25,2.51111111111111
2017-12-26,-0.32764227642276483
2017-12-27,-1.4812121212121234
2017-12-28,-7.106720977596742
2017-12-29,-5.933536585365847
2017-12-30,-4.085431654676248
2017-12-31,-2.8
