date,temperature
2019-05-05,19.0824561403509
2019-05-06,17.877321428571427
2019-05-07,19.56493256262044
2019-05-08,19.64003724394787
2019-05-09,19.999451553930523
2019-05-10,22.072284644194767
2019-05-11,18.265723793677214
2019-05-12,14.169985775248918
2019-05-13,11.83727399165507
2019-05-14,12.802536231884057
2019-05-15,14.1311411992263
2019-05-16,17.851361867704284
2019-05-17,18.568410852713182
2019-05-18,22.787666034155606
2019-05-19,23.51011450381679
2019-05-20,26.393150684931538
2019-05-21,20.102339181286588
2019-05-22,16.849708737864084
2019-05-23,20.99720670391061
2019-05-24,25.07108433734938
2019-05-25,22.268518518518537
2019-05-26,23.858270676691745
2019-05-27,24.171966527196652
2019-05-28,24.0732283464567
2019-05-29,26.376041666666683
2019-05-30,25.05750988142292
2019-05-31,23.570615034168565
2019-06-01,22.91506849315067
2019-06-02,21.882236842105247
2019-06-03,19.375327510917025
2019-06-04,16.79573033707864
2019-06-05,21.409429824561425
2019-06-06,25.63306451612906
2019-06-07,23.314728682170585
2019-06-08,23.187959183673502
2019-06-09,21.023518164435973
2019-06-10,20.098316498316514
2019-06-11,21.86654478976235
2019-06-12,18.926953124999983
2019-06-13,19.339186991869934
2019-06-14,19.18015267175574
2019-06-15,19.605917159763337
2019-06-16,24.380933062880306
2019-06-17,26.761496350364997
2019-06-18,24.197536945812814
2019-06-19,24.67580919931857
2019-06-20,26.412105263157933
2019-06-21,24.79031007751938
2019-06-22,22.094174757281543
2019-06-23,21.199999999999996
2019-06-24,23.68333333333333
2019-06-25,25.54324817518248
2019-06-26,25.472868217054305
2019-06-27,26.452919708029214
2019-06-28,26.464895635673596
2019-06-29,26.478456014362628
2019-06-30,27.03097514340344
2019-07-01,24.190891472868206
2019-07-02,25.127221172022644
2019-07-03,27.003068592057794
2019-07-04,26.719152854512018
2019-07-05,25.796031746031794
2019-07-06,27.312852112676083
2019-07-07,26.57140350877194
2019-07-08,24.384241531664188
2019-07-09,23.368965517241367
2019-07-10,25.336486486486486
2019-07-11,25.9170648464164
2019-07-12,25.449040139616063
2019-07-13,26.305950095969305
2019-07-14,27.105736137667304
2019-07-15,27.261046511627924
2019-07-16,27.85104364326375
2019-07-17,28.52609489051096
2019-07-18,28.347826086956548
2019-07-19,29.249718574108837
2019-07-20,30.49537572254336
2019-07-21,30.282765151515196
2019-07-22,27.65882352941174
2019-07-23,22.164059900166407
2019-07-24,23.170391061452523
2019-07-25,22.937452471482896
2019-07-26,23.75736434108527
2019-07-27,24.524177949709898
2019-07-28,26.427875243664705
2019-07-29,27.126335877862576
2019-07-30,27.641346153846182
2019-07-31,24.91896551724137
2019-08-01,24.41213235294123
2019-08-02,24.65864527629231
2019-08-03,25.181901279707507
2019-08-04,26.868208092485563
2019-08-05,24.595247148288976
2019-08-06,24.94213592233012
2019-08-07,26.375971731448775
2019-08-08,25.620493358633787
2019-08-09,26.804022988505746
2019-08-10,23.608382066276803
2019-08-11,22.897480620155026
2019-08-12,24.050096711798837
2019-08-13,27.034463276836153
2019-08-14,26.411074380165296
2019-08-15,25.647163120567367
2019-08-16,25.421895424836617
2019-08-17,26.026079447322978
2019-08-18,27.335028248587548
2019-08-19,28.344935543278112
2019-08-20,27.60542763157891
2019-08-21,25.70167910447762
2019-08-22,27.189072164948435
2019-08-23,22.26035889070148
2019-08-24,21.2421875
2019-08-25,20.187671232876724
2019-08-26,19.600368324125224
2019-08-27,21.141417910447768
2019-08-28,22.99753521126763
2019-08-29,21.924804687499986
2019-08-30,21.73930635838151
2019-08-31,24.150097087378654
2019-09-01,24.222816399287005
2019-09-02,24.67453703703706
2019-09-03,23.788556338028172
2019-09-04,25.830056710775057
2019-09-05,24.431412639405252
2019-09-06,22.413182674199632
2019-09-07,21.359459459459465
2019-09-08,21.806213592233
2019-09-09,23.07080152671756
2019-09-10,23.015667311411995
2019-09-11,24.91630824372762
2019-09-12,26.88764478764476
2019-09-13,22.120347826087016
2019-09-14,22.196721311475436
2019-09-15,24.564326375711573
2019-09-16,22.870679611650495
2019-09-17,23.05917602996257
2019-09-18,19.356923076923074
2019-09-19,16.80134874759152
2019-09-20,16.064327485380115
2019-09-21,20.351968503937005
2019-09-22,25.083495145631087
2019-09-23,26.33210831721469
2019-09-24,23.519769673704452
2019-09-25,18.932170542635685
2019-09-26,21.675915221579974
2019-09-27,20.847859922178998
2019-09-28,22.340252707581236
2019-09-29,24.506653992395467
2019-09-30,21.62854640980741
2019-10-01,23.353996101364515
2019-10-02,26.6738866396761
2019-10-03,25.148953974895406
2019-10-04,22.980991735537227
2019-10-05,14.209496124031006
2019-10-06,18.279773156899818
2019-10-07,21.992555331991994
2019-10-08,17.125441696113082
2019-10-09,16.994931773879152
2019-10-10,16.104980842911882
2019-10-11,16.500588235294124
2019-10-12,14.27612524461841
2019-10-13,14.483491461100568
2019-10-14,14.63303249097473
2019-10-15,13.72865612648222
2019-10-16,13.95108359133128
2019-10-17,12.358102766798407
2019-10-18,11.237159533073926
2019-10-19,9.390624999999998
2019-10-20,12.54883359253499
2019-10-21,14.219888475836415
2019-10-22,14.6329617834395
2019-10-23,13.11072026800669
2019-10-24,10.511670020120718
2019-10-25,11.287747035573117
2019-10-26,15.476508620689662
2019-10-27,20.189936102236423
2019-10-28,14.968154158215015
2019-10-29,13.916858237547899
2019-10-30,15.559964726631396
2019-10-31,19.857507987220444
2019-11-01,11.877536231884058
2019-11-02,5.1897485493230135
2019-11-03,5.875387596899225
2019-11-04,6.129527559055114
2019-11-05,8.530894308943092
2019-11-06,9.593548387096783
2019-11-07,10.170530451866409
2019-11-08,6.09131274131273
2019-11-09,1.1104166666666668
2019-11-10,5.3091976516634025
2019-11-11,9.616071428571434
2019-11-12,9.227697841726625
2019-11-13,-1.1051896207584817
2019-11-14,-0.9442495126705667
2019-11-15,3.9454368932038837
2019-11-16,4.542829457364338
2019-11-17,4.223146473779383
2019-11-18,5.664482758620683
2019-11-19,7.072939346811822
2019-11-20,8.283820662768028
2019-11-21,6.590820312499995
2019-11-22,10.61009523809524
2019-11-23,3.1836893203883503
2019-11-24,6.394904458598722
2019-11-25,4.958382642998025
2019-11-26,6.483137254901954
2019-11-27,10.24772277227723
2019-11-28,9.500419287211743
2019-11-29,6.635555555555557
2019-11-30,6.0493801652892465
2019-12-01,5.286111111111103
2019-12-02,5.771614100185522
2019-12-03,6.257421875000003
2019-12-04,4.21834677419355
2019-12-05,5.60259481037924
2019-12-06,4.295482546201231
2019-12-07,5.115686274509801
2019-12-08,0.6276209677419343
2019-12-09,6.1330097087378705
2019-12-10,12.916780821917822
2019-12-11,3.6187835420393513
2019-12-12,-0.04294234592445322
2019-12-13,1.335000000000001
2019-12-14,6.543793584379349
2019-12-15,8.035714285714276
2019-12-16,2.809433962264146
2019-12-17,3.3460869565217393
2019-12-18,2.7589494163424124
2019-12-19,-2.065877712031558
2019-12-20,-1.8953061224489818
2019-12-21,-1.048837209302326
2019-12-22,-0.6007827788649716
2019-12-23,2.0762645914396893
2019-12-24,4.502240325865578
2019-12-25,1.8340956340956338
2019-12-26,3.1889094269870593
2019-12-27,6.0597623089983
2019-12-28,7.949647887323943
2019-12-29,8.995678092399423
2019-12-30,13.58179453836151
2019-12-31,9.799999999999999
