date,temperature
2020-04-03,14.00939334637965
2020-04-04,11.941040462427736
2020-04-05,12.130250481695576
2020-04-06,15.69280303030305
2020-04-07,14.602048417132222
2020-04-08,16.763793103448275
2020-04-09,15.757601713062085
2020-04-10,8.832015810276676
2020-04-11,9.03629343629344
2020-04-12,12.96235521235522
2020-04-13,18.992682926829257
2020-04-14,12.180851063829781
2020-04-15,6.877816291161172
2020-04-16,8.465447154471539
2020-04-17,7.975906183368871
2020-04-18,10.721111111111119
2020-04-19,8.76848249027237
2020-04-20,12.805202312138732
2020-04-21,13.317196261682229
2020-04-22,10.683815028901746
2020-04-23,11.672101449275367
2020-04-24,13.378660436137059
2020-04-25,11.844610281923718
2020-04-26,11.763808139534872
2020-04-27,10.84081632653061
2020-04-28,9.78854961832061
2020-04-29,14.049723756906078
2020-04-30,16.934065934065952
2020-05-01,14.281109185441945
2020-05-02,15.471455938697318
2020-05-03,18.464716981132096
2020-05-04,19.761669505962526
2020-05-05,12.263380281690132
2020-05-06,11.4087745839637
2020-05-07,12.072644927536233
2020-05-08,13.937523452157588
2020-05-09,7.215073529411764
2020-05-10,8.654901960784313
2020-05-11,12.656262042389205
2020-05-12,10.541266794625722
2020-05-13,11.58326848249027
2020-05-14,14.476878612716773
2020-05-15,22.678131212723663
2020-05-16,23.52359767891686
2020-05-17,19.088602941176468
2020-05-18,16.08576449912128
2020-05-19,16.56062378167642
2020-05-20,13.601556420233466
2020-05-21,14.540858208955225
2020-05-22,19.141167434715825
2020-05-23,21.688964346349763
2020-05-24,17.902742230347354
2020-05-25,18.668738574040226
2020-05-26,19.232545454545473
2020-05-27,20.78824561403509
2020-05-28,23.808482871125612
2020-05-29,25.248739495798333
2020-05-30,23.62876190476188
2020-05-31,20.09669902912622
2020-06-01,17.279190751445093
2020-06-02,17.684854368932044
2020-06-03,25.389534883720962
2020-06-04,26.600373831775713
2020-06-05,24.68952536824876
2020-06-06,25.24825783972129
2020-06-07,24.130192307692344
2020-06-08,21.071042471042468
2020-06-09,23.555118110236243
2020-06-10,27.404770642201836
2020-06-11,26.380787401574807
2020-06-12,24.89261477045907
2020-06-13,21.503629032258075
2020-06-14,20.593836978131215
2020-06-15,19.163547758284597
2020-06-16,19.81604696673193
2020-06-17,19.162852404643488
2020-06-18,21.820684039087965
2020-06-19,22.478756476683948
2020-06-20,21.898774885145503
2020-06-21,23.04016129032256
2020-06-22,24.485977859778597
2020-06-23,23.49452736318409
2020-06-24,25.690733590733604
2020-06-25,23.630726256983248
2020-06-26,23.229477611940318
2020-06-27,26.49483747609945
2020-06-28,26.406395348837222
2020-06-29,26.90192678227363
2020-06-30,25.70356435643566
2020-07-01,25.375660377358518
2020-07-02,25.462401574803156
2020-07-03,27.276181102362155
2020-07-04,27.899032882011596
2020-07-05,26.879341864716668
2020-07-06,27.5844859813084
2020-07-07,26.207298136645953
2020-07-08,26.835272045028148
2020-07-09,26.529927007299307
2020-07-10,27.581684981685
2020-07-11,27.572254335260112
2020-07-12,25.470192307692326
2020-07-13,24.9678707224335
2020-07-14,26.221643286573155
2020-07-15,25.503073770491852
2020-07-16,27.189021956087803
2020-07-17,28.58745098039214
2020-07-18,29.86859999999999
2020-07-19,29.346078431372575
2020-07-20,30.410147601476055
2020-07-21,29.08879003558721
2020-07-22,25.472783825816435
2020-07-23,26.607664233576628
2020-07-24,25.310985460420035
2020-07-25,26.177876106194695
2020-07-26,28.657864077669895
2020-07-27,28.82677165354327
2020-07-28,28.182398452611253
2020-07-29,26.829335793357963
2020-07-30,27.243619047619042
2020-07-31,23.883118741058656
2020-08-01,25.67422867513609
2020-08-02,27.74991452991454
2020-08-03,25.42191780821914
2020-08-04,23.970689655172436
2020-08-05,25.14392523364487
2020-08-06,24.94632478632482
2020-08-07,24.82681992337163
2020-08-08,24.649741824440635
2020-08-09,25.814808043875708
2020-08-10,26.22559852670347
2020-08-11,26.540259740259774
2020-08-12,26.466849816849845
2020-08-13,24.839555555555545
2020-08-14,25.506595365418903
2020-08-15,23.019548872180486
2020-08-16,21.086850152905193
2020-08-17,21.43419689119171
2020-08-18,23.172710280373828
2020-08-19,22.735619047619057
2020-08-20,22.269305019305015
2020-08-21,22.619885277246656
2020-08-22,24.23419117647057
2020-08-23,25.59668411867367
2020-08-24,26.39184782608696
2020-08-25,26.41374045801533
2020-08-26,24.5992202729045
2020-08-27,26.796252465483235
2020-08-28,27.128893058161346
2020-08-29,24.780108991825635
2020-08-30,23.751204819277124
2020-08-31,20.304015296367158
2020-09-01,21.450584307178655
2020-09-02,25.19228346456692
2020-09-03,26.83596491228069
2020-09-04,25.938191881918844
2020-09-05,21.703333333333358
2020-09-06,20.13869047619048
2020-09-07,20.82629482071714
2020-09-08,21.35492125984251
2020-09-09,23.410394265233005
2020-09-10,25.204361370716555
2020-09-11,24.275459098497546
2020-09-12,22.007526881720455
2020-09-13,21.003952569169986
2020-09-14,22.349506903353088
2020-09-15,15.997435897435905
2020-09-16,15.011157024793388
2020-09-17,18.24571428571433
2020-09-18,20.1479069767442
2020-09-19,13.958019801980205
2020-09-20,11.837548638132283
2020-09-21,12.230873786407754
2020-09-22,12.203607214428859
2020-09-23,15.174887892376693
2020-09-24,17.04010282776349
2020-09-25,16.487925170068028
2020-09-26,18.278688524590198
2020-09-27,20.48941368078176
2020-09-28,21.20688405797102
2020-09-29,21.767894736842138
2020-09-30,15.822140221402218
2020-10-01,17.359236947791153
2020-10-02,15.473544973544984
2020-10-03,12.085265225933206
2020-10-04,11.912695312500002
2020-10-05,14.365275142314983
2020-10-06,12.852099236641221
2020-10-07,17.39416195856875
2020-10-08,17.50934393638173
2020-10-09,13.234951456310688
2020-10-10,16.87725490196079
2020-10-11,19.252166666666678
2020-10-12,17.39629120879125
2020-10-13,15.993944353518835
2020-10-14,13.815444015444028
2020-10-15,16.468055555555562
2020-10-16,15.725855513307991
2020-10-17,10.4474609375
2020-10-18,9.50410156250001
2020-10-19,15.424324324324335
2020-10-20,16.046837606837613
2020-10-21,17.933947772657458
2020-10-22,18.40930930930933
2020-10-23,17.99358974358973
2020-10-24,18.510227272727285
2020-10-25,10.173861720067462
2020-10-26,11.249740932642501
2020-10-27,14.607807308970111
2020-10-28,17.859090909090927
2020-10-29,17.268768768768776
2020-10-30,11.188562091503268
2020-10-31,7.277505112474436
2020-11-01,10.04575045207955
2020-11-02,6.7863445378151335
2020-11-03,9.24862745098039
2020-11-04,9.441715399610132
2020-11-05,10.677906976744177
2020-11-06,11.611020408163265
2020-11-07,11.917432950191568
2020-11-08,13.513085937499998
2020-11-09,14.220238095238082
2020-11-10,17.45982905982905
2020-11-11,19.016049382716044
2020-11-12,17.108296296296317
2020-11-13,11.592817679558006
2020-11-14,8.616363636363639
2020-11-15,11.630703624733474
2020-11-16,12.793724696356282
2020-11-17,6.829101562499992
2020-11-18,4.17391304347826
2020-11-19,3.6734042553191513
2020-11-20,10.31811023622047
2020-11-21,11.179999999999996
2020-11-22,13.264583333333317
2020-11-23,12.066310160427816
2020-11-24,6.22926356589147
2020-11-25,8.277843137254905
2020-11-26,14.40427350427351
2020-11-27,13.035351562500006
2020-11-28,10.464895635673628
2020-11-29,6.042135922330097
2020-11-30,12.465491923641714
2020-12-01,7.052569169960459
2020-12-02,4.964383561643836
2020-12-03,3.1840551181102366
2020-12-04,9.542632612966596
2020-12-05,8.272000000000006
2020-12-06,5.370406189555122
2020-12-07,1.7071428571428573
2020-12-08,2.714229249011857
2020-12-09,0.6862745098039206
2020-12-10,2.7688715953307397
2020-12-11,6.6392233009708725
2020-12-12,9.031296296296293
2020-12-13,13.609514563106817
2020-12-14,5.958214285714277
2020-12-15,1.9419417475728156
2020-12-16,-0.6857651245551596
2020-12-17,0.3956756756756753
2020-12-18,1.6973534971644615
2020-12-19,-0.02677484787018244
2020-12-20,2.9345559845559825
2020-12-21,4.751669595782062
2020-12-22,6.869980879541108
2020-12-23,2.6420118343195265
2020-12-24,9.612709030100337
2020-12-25,5.942572741194481
2020-12-26,-2.5502935420743644
2020-12-27,-1.4262327416173595
2020-12-28,4.102772277227722
2020-12-29,4.035742187500002
2020-12-30,0.4973999999999992
2020-12-31,5.833333333333333
